label,team_school_ncaa,team_seed,opp_school_ncaa,opp_seed
,Seton Hall,10,Kansas,4
,Seton Hall,10,Florida St.,4
,Seton Hall,10,Kansas St.,4
,Seton Hall,10,Auburn,5
,Seton Hall,10,Wisconsin,5
,Seton Hall,10,Mississippi St.,5
,Seton Hall,10,Marquette,5
,Seton Hall,10,Iowa St.,6
,Seton Hall,10,Buffalo,6
,Seton Hall,10,Villanova,6
,Seton Hall,10,Maryland,6
,Seton Hall,10,Wofford,7
,Seton Hall,10,Nevada,7
,Seton Hall,10,Cincinnati,7
,Seton Hall,10,Louisville,7
,Seton Hall,10,Ole Miss,8
,Seton Hall,10,Syracuse,8
,Seton Hall,10,Utah St.,8
,Seton Hall,10,VCU,8
,Seton Hall,10,Baylor,9
,Seton Hall,10,Oklahoma,9
,Seton Hall,10,UCF,9
,Seton Hall,10,Washington,9
,Seton Hall,10,Iowa,10
,Seton Hall,10,Minnesota,10
,Seton Hall,10,Florida,10
,Seton Hall,10,Arizona St.,11
,Seton Hall,10,St. John's (NY),11
,Seton Hall,10,Ohio St.,11
,Seton Hall,10,Belmont,11
,Seton Hall,10,Saint Mary's (CA),11
,Seton Hall,10,Temple,11
,Seton Hall,10,Oregon,12
,Seton Hall,10,Murray St.,12
,Seton Hall,10,New Mexico St.,12
,Seton Hall,10,Liberty,12
,Seton Hall,10,Saint Louis,13
,Seton Hall,10,UC Irvine,13
,Seton Hall,10,Vermont,13
,Seton Hall,10,Northeastern,13
,Seton Hall,10,Northern Ky.,14
,Seton Hall,10,Georgia St.,14
,Seton Hall,10,Yale,14
,Seton Hall,10,Old Dominion,14
,Seton Hall,10,Abilene Christian,15
,Seton Hall,10,Colgate,15
,Seton Hall,10,Bradley,15
,Seton Hall,10,Montana,15
,Seton Hall,10,Fairleigh Dickinson,16
,Seton Hall,10,N.C. Central,16
,Seton Hall,10,Gardner-Webb,16
,Seton Hall,10,Prairie View,16
,Seton Hall,10,North Dakota St.,16
,Seton Hall,10,Iona,16
,Minnesota,10,North Carolina,1
,Minnesota,10,Gonzaga,1
,Minnesota,10,Duke,1
,Minnesota,10,Virginia,1
,Minnesota,10,Kentucky,2
,Minnesota,10,Michigan St.,2
,Minnesota,10,Tennessee,2
,Minnesota,10,Michigan,2
,Minnesota,10,Houston,3
,Minnesota,10,LSU,3
,Minnesota,10,Purdue,3
,Minnesota,10,Texas Tech,3
,Minnesota,10,Virginia Tech,4
,Minnesota,10,Kansas,4
,Minnesota,10,Florida St.,4
,Minnesota,10,Kansas St.,4
,Minnesota,10,Auburn,5
,Minnesota,10,Wisconsin,5
,Minnesota,10,Mississippi St.,5
,Minnesota,10,Marquette,5
,Minnesota,10,Iowa St.,6
,Minnesota,10,Buffalo,6
,Minnesota,10,Villanova,6
,Minnesota,10,Maryland,6
,Minnesota,10,Wofford,7
,Minnesota,10,Nevada,7
,Minnesota,10,Cincinnati,7
,Minnesota,10,Louisville,7
,Minnesota,10,Ole Miss,8
,Minnesota,10,Syracuse,8
,Minnesota,10,Utah St.,8
,Minnesota,10,VCU,8
,Minnesota,10,Baylor,9
,Minnesota,10,Oklahoma,9
,Minnesota,10,UCF,9
,Minnesota,10,Washington,9
,Minnesota,10,Iowa,10
,Minnesota,10,Seton Hall,10
,Minnesota,10,Florida,10
,Minnesota,10,Arizona St.,11
,Minnesota,10,St. John's (NY),11
,Minnesota,10,Ohio St.,11
,Minnesota,10,Belmont,11
,Minnesota,10,Saint Mary's (CA),11
,Minnesota,10,Temple,11
,Minnesota,10,Oregon,12
,Minnesota,10,Murray St.,12
,Minnesota,10,New Mexico St.,12
,Minnesota,10,Liberty,12
,Minnesota,10,Saint Louis,13
,Minnesota,10,UC Irvine,13
,Minnesota,10,Vermont,13
,Minnesota,10,Northeastern,13
,Minnesota,10,Northern Ky.,14
,Minnesota,10,Georgia St.,14
,Minnesota,10,Yale,14
,Minnesota,10,Old Dominion,14
,Minnesota,10,Abilene Christian,15
,Minnesota,10,Colgate,15
,Minnesota,10,Bradley,15
,Minnesota,10,Montana,15
,Minnesota,10,Fairleigh Dickinson,16
,Minnesota,10,N.C. Central,16
,Minnesota,10,Gardner-Webb,16
,Minnesota,10,Prairie View,16
,Minnesota,10,North Dakota St.,16
,Minnesota,10,Iona,16
,Florida,10,North Carolina,1
,Florida,10,Gonzaga,1
,Florida,10,Duke,1
,Florida,10,Virginia,1
,Florida,10,Kentucky,2
,Florida,10,Michigan St.,2
,Florida,10,Tennessee,2
,Florida,10,Michigan,2
,Florida,10,Houston,3
,Florida,10,LSU,3
,Florida,10,Purdue,3
,Florida,10,Texas Tech,3
,Florida,10,Virginia Tech,4
,Florida,10,Kansas,4
,Florida,10,Florida St.,4
,Florida,10,Kansas St.,4
,Florida,10,Auburn,5
,Florida,10,Wisconsin,5
,Florida,10,Mississippi St.,5
,Florida,10,Marquette,5
,Florida,10,Iowa St.,6
,Florida,10,Buffalo,6
,Florida,10,Villanova,6
,Florida,10,Maryland,6
,Florida,10,Wofford,7
,Florida,10,Nevada,7
,Florida,10,Cincinnati,7
,Florida,10,Louisville,7
,Florida,10,Ole Miss,8
,Florida,10,Syracuse,8
,Florida,10,Utah St.,8
,Florida,10,VCU,8
,Florida,10,Baylor,9
,Florida,10,Oklahoma,9
,Florida,10,UCF,9
,Florida,10,Washington,9
,Florida,10,Iowa,10
,Florida,10,Seton Hall,10
,Florida,10,Minnesota,10
,Florida,10,Arizona St.,11
,Florida,10,St. John's (NY),11
,Florida,10,Ohio St.,11
,Florida,10,Belmont,11
,Florida,10,Saint Mary's (CA),11
,Florida,10,Temple,11
,Florida,10,Oregon,12
,Florida,10,Murray St.,12
,Florida,10,New Mexico St.,12
,Florida,10,Liberty,12
,Florida,10,Saint Louis,13
,Florida,10,UC Irvine,13
,Florida,10,Vermont,13
,Florida,10,Northeastern,13
,Florida,10,Northern Ky.,14
,Florida,10,Georgia St.,14
,Florida,10,Yale,14
,Florida,10,Old Dominion,14
,Florida,10,Abilene Christian,15
,Florida,10,Colgate,15
,Florida,10,Bradley,15
,Florida,10,Montana,15
,Florida,10,Fairleigh Dickinson,16
,Florida,10,N.C. Central,16
,Florida,10,Gardner-Webb,16
,Florida,10,Prairie View,16
,Florida,10,North Dakota St.,16
,Florida,10,Iona,16
,Arizona St.,11,North Carolina,1
,Arizona St.,11,Gonzaga,1
,Arizona St.,11,Duke,1
,Arizona St.,11,Virginia,1
,Arizona St.,11,Kentucky,2
,Arizona St.,11,Michigan St.,2
,Arizona St.,11,Tennessee,2
,Arizona St.,11,Michigan,2
,Arizona St.,11,Houston,3
,Arizona St.,11,LSU,3
,Arizona St.,11,Purdue,3
,Arizona St.,11,Texas Tech,3
,Arizona St.,11,Virginia Tech,4
,Arizona St.,11,Kansas,4
,Arizona St.,11,Florida St.,4
,Arizona St.,11,Kansas St.,4
,Arizona St.,11,Auburn,5
,Arizona St.,11,Wisconsin,5
,Arizona St.,11,Mississippi St.,5
,Arizona St.,11,Marquette,5
,Arizona St.,11,Iowa St.,6
,Arizona St.,11,Buffalo,6
,Arizona St.,11,Villanova,6
,Arizona St.,11,Maryland,6
,Arizona St.,11,Wofford,7
,Arizona St.,11,Nevada,7
,Arizona St.,11,Cincinnati,7
,Arizona St.,11,Louisville,7
,Arizona St.,11,Ole Miss,8
,Arizona St.,11,Syracuse,8
,Arizona St.,11,Utah St.,8
,Arizona St.,11,VCU,8
,Arizona St.,11,Baylor,9
,Arizona St.,11,Oklahoma,9
,Arizona St.,11,UCF,9
,Arizona St.,11,Washington,9
,Arizona St.,11,Iowa,10
,Arizona St.,11,Seton Hall,10
,Arizona St.,11,Minnesota,10
,Arizona St.,11,Florida,10
,Arizona St.,11,St. John's (NY),11
,Arizona St.,11,Ohio St.,11
,Arizona St.,11,Belmont,11
,Arizona St.,11,Saint Mary's (CA),11
,Arizona St.,11,Temple,11
,Arizona St.,11,Oregon,12
,Arizona St.,11,Murray St.,12
,Arizona St.,11,New Mexico St.,12
,Arizona St.,11,Liberty,12
,Arizona St.,11,Saint Louis,13
,Arizona St.,11,UC Irvine,13
,Arizona St.,11,Vermont,13
,Arizona St.,11,Northeastern,13
,Arizona St.,11,Northern Ky.,14
,Arizona St.,11,Georgia St.,14
,Arizona St.,11,Yale,14
,Arizona St.,11,Old Dominion,14
,Arizona St.,11,Abilene Christian,15
,Arizona St.,11,Colgate,15
,Arizona St.,11,Bradley,15
,Arizona St.,11,Montana,15
,Arizona St.,11,Fairleigh Dickinson,16
,Arizona St.,11,N.C. Central,16
,Arizona St.,11,Gardner-Webb,16
,Arizona St.,11,Prairie View,16
,Arizona St.,11,North Dakota St.,16
,Arizona St.,11,Iona,16
,St. John's (NY),11,North Carolina,1
,St. John's (NY),11,Gonzaga,1
,St. John's (NY),11,Duke,1
,St. John's (NY),11,Virginia,1
,St. John's (NY),11,Kentucky,2
,St. John's (NY),11,Michigan St.,2
,St. John's (NY),11,Tennessee,2
,St. John's (NY),11,Michigan,2
,St. John's (NY),11,Houston,3
,St. John's (NY),11,LSU,3
,St. John's (NY),11,Purdue,3
,St. John's (NY),11,Texas Tech,3
,St. John's (NY),11,Virginia Tech,4
,St. John's (NY),11,Kansas,4
,St. John's (NY),11,Florida St.,4
,St. John's (NY),11,Kansas St.,4
,St. John's (NY),11,Auburn,5
,St. John's (NY),11,Wisconsin,5
,St. John's (NY),11,Mississippi St.,5
,St. John's (NY),11,Marquette,5
,St. John's (NY),11,Iowa St.,6
,St. John's (NY),11,Buffalo,6
,St. John's (NY),11,Villanova,6
,St. John's (NY),11,Maryland,6
,St. John's (NY),11,Wofford,7
,St. John's (NY),11,Nevada,7
,St. John's (NY),11,Cincinnati,7
,St. John's (NY),11,Louisville,7
,St. John's (NY),11,Ole Miss,8
,St. John's (NY),11,Syracuse,8
,St. John's (NY),11,Utah St.,8
,St. John's (NY),11,VCU,8
,St. John's (NY),11,Baylor,9
,St. John's (NY),11,Oklahoma,9
,St. John's (NY),11,UCF,9
,St. John's (NY),11,Washington,9
,St. John's (NY),11,Iowa,10
,St. John's (NY),11,Seton Hall,10
,St. John's (NY),11,Minnesota,10
,St. John's (NY),11,Florida,10
,St. John's (NY),11,Arizona St.,11
,St. John's (NY),11,Ohio St.,11
,St. John's (NY),11,Belmont,11
,St. John's (NY),11,Saint Mary's (CA),11
,St. John's (NY),11,Temple,11
,St. John's (NY),11,Oregon,12
,St. John's (NY),11,Murray St.,12
,St. John's (NY),11,New Mexico St.,12
,St. John's (NY),11,Liberty,12
,St. John's (NY),11,Saint Louis,13
,St. John's (NY),11,UC Irvine,13
,St. John's (NY),11,Vermont,13
,St. John's (NY),11,Northeastern,13
,St. John's (NY),11,Northern Ky.,14
,St. John's (NY),11,Georgia St.,14
,St. John's (NY),11,Yale,14
,St. John's (NY),11,Old Dominion,14
,St. John's (NY),11,Abilene Christian,15
,St. John's (NY),11,Colgate,15
,St. John's (NY),11,Bradley,15
,St. John's (NY),11,Montana,15
,St. John's (NY),11,Fairleigh Dickinson,16
,St. John's (NY),11,N.C. Central,16
,St. John's (NY),11,Gardner-Webb,16
,St. John's (NY),11,Prairie View,16
,St. John's (NY),11,North Dakota St.,16
,St. John's (NY),11,Iona,16
,Ohio St.,11,North Carolina,1
,Ohio St.,11,Gonzaga,1
,Ohio St.,11,Duke,1
,Ohio St.,11,Virginia,1
,Ohio St.,11,Kentucky,2
,Ohio St.,11,Michigan St.,2
,Ohio St.,11,Tennessee,2
,Ohio St.,11,Michigan,2
,Ohio St.,11,Houston,3
,Ohio St.,11,LSU,3
,Ohio St.,11,Purdue,3
,Ohio St.,11,Texas Tech,3
,Ohio St.,11,Virginia Tech,4
,Ohio St.,11,Kansas,4
,Ohio St.,11,Florida St.,4
,Ohio St.,11,Kansas St.,4
,Ohio St.,11,Auburn,5
,Ohio St.,11,Wisconsin,5
,Ohio St.,11,Mississippi St.,5
,Ohio St.,11,Marquette,5
,Ohio St.,11,Iowa St.,6
,Ohio St.,11,Buffalo,6
,Ohio St.,11,Villanova,6
,Ohio St.,11,Maryland,6
,Ohio St.,11,Wofford,7
,Ohio St.,11,Nevada,7
,Ohio St.,11,Cincinnati,7
,Ohio St.,11,Louisville,7
,Ohio St.,11,Ole Miss,8
,Ohio St.,11,Syracuse,8
,Ohio St.,11,Utah St.,8
,Ohio St.,11,VCU,8
,Ohio St.,11,Baylor,9
,Ohio St.,11,Oklahoma,9
,Ohio St.,11,UCF,9
,Ohio St.,11,Washington,9
,Ohio St.,11,Iowa,10
,Ohio St.,11,Seton Hall,10
,Ohio St.,11,Minnesota,10
,Ohio St.,11,Florida,10
,Ohio St.,11,Arizona St.,11
,Ohio St.,11,St. John's (NY),11
,Ohio St.,11,Belmont,11
,Ohio St.,11,Saint Mary's (CA),11
,Ohio St.,11,Temple,11
,Ohio St.,11,Oregon,12
,Ohio St.,11,Murray St.,12
,Ohio St.,11,New Mexico St.,12
,Ohio St.,11,Liberty,12
,Ohio St.,11,Saint Louis,13
,Ohio St.,11,UC Irvine,13
,Ohio St.,11,Vermont,13
,Ohio St.,11,Northeastern,13
,Ohio St.,11,Northern Ky.,14
,Ohio St.,11,Georgia St.,14
,Ohio St.,11,Yale,14
,Ohio St.,11,Old Dominion,14
,Ohio St.,11,Abilene Christian,15
,Ohio St.,11,Colgate,15
,Ohio St.,11,Bradley,15
,Ohio St.,11,Montana,15
,Ohio St.,11,Fairleigh Dickinson,16
,Ohio St.,11,N.C. Central,16
,Ohio St.,11,Gardner-Webb,16
,Ohio St.,11,Prairie View,16
,Ohio St.,11,North Dakota St.,16
,Ohio St.,11,Iona,16
,Belmont,11,North Carolina,1
,Belmont,11,Gonzaga,1
,Belmont,11,Duke,1
,Belmont,11,Virginia,1
,Belmont,11,Kentucky,2
,Belmont,11,Michigan St.,2
,Belmont,11,Tennessee,2
,Belmont,11,Michigan,2
,Belmont,11,Houston,3
,Belmont,11,LSU,3
,Belmont,11,Purdue,3
,Belmont,11,Texas Tech,3
,Belmont,11,Virginia Tech,4
,Belmont,11,Kansas,4
,Belmont,11,Florida St.,4
,Belmont,11,Kansas St.,4
,Belmont,11,Auburn,5
,Belmont,11,Wisconsin,5
,Belmont,11,Mississippi St.,5
,Belmont,11,Marquette,5
,Belmont,11,Iowa St.,6
,Belmont,11,Buffalo,6
,Belmont,11,Villanova,6
,Belmont,11,Maryland,6
,Belmont,11,Wofford,7
,Belmont,11,Nevada,7
,Belmont,11,Cincinnati,7
,Belmont,11,Louisville,7
,Belmont,11,Ole Miss,8
,Belmont,11,Syracuse,8
,Belmont,11,Utah St.,8
,Belmont,11,VCU,8
,Belmont,11,Baylor,9
,Belmont,11,Oklahoma,9
,Belmont,11,UCF,9
,Belmont,11,Washington,9
,Belmont,11,Iowa,10
,Belmont,11,Seton Hall,10
,Belmont,11,Minnesota,10
,Belmont,11,Florida,10
,Belmont,11,Arizona St.,11
,Belmont,11,St. John's (NY),11
,Belmont,11,Ohio St.,11
,Belmont,11,Saint Mary's (CA),11
,Belmont,11,Temple,11
,Belmont,11,Oregon,12
,Belmont,11,Murray St.,12
,Belmont,11,New Mexico St.,12
,Belmont,11,Liberty,12
,Belmont,11,Saint Louis,13
,Belmont,11,UC Irvine,13
,Belmont,11,Vermont,13
,Belmont,11,Northeastern,13
,Belmont,11,Northern Ky.,14
,Belmont,11,Georgia St.,14
,Belmont,11,Yale,14
,Belmont,11,Old Dominion,14
,Belmont,11,Abilene Christian,15
,Belmont,11,Colgate,15
,Belmont,11,Bradley,15
,Belmont,11,Montana,15
,Belmont,11,Fairleigh Dickinson,16
,Belmont,11,N.C. Central,16
,Belmont,11,Gardner-Webb,16
,Belmont,11,Prairie View,16
,Belmont,11,North Dakota St.,16
,Belmont,11,Iona,16
,Saint Mary's (CA),11,North Carolina,1
,Saint Mary's (CA),11,Gonzaga,1
,Saint Mary's (CA),11,Duke,1
,Saint Mary's (CA),11,Virginia,1
,Saint Mary's (CA),11,Kentucky,2
,Saint Mary's (CA),11,Michigan St.,2
,Saint Mary's (CA),11,Tennessee,2
,Saint Mary's (CA),11,Michigan,2
,Saint Mary's (CA),11,Houston,3
,Saint Mary's (CA),11,LSU,3
,Saint Mary's (CA),11,Purdue,3
,Saint Mary's (CA),11,Texas Tech,3
,Saint Mary's (CA),11,Virginia Tech,4
,Saint Mary's (CA),11,Kansas,4
,Saint Mary's (CA),11,Florida St.,4
,Saint Mary's (CA),11,Kansas St.,4
,Saint Mary's (CA),11,Auburn,5
,Saint Mary's (CA),11,Wisconsin,5
,Saint Mary's (CA),11,Mississippi St.,5
,Saint Mary's (CA),11,Marquette,5
,Saint Mary's (CA),11,Iowa St.,6
,Saint Mary's (CA),11,Buffalo,6
,Saint Mary's (CA),11,Villanova,6
,Saint Mary's (CA),11,Maryland,6
,Saint Mary's (CA),11,Wofford,7
,Saint Mary's (CA),11,Nevada,7
,Saint Mary's (CA),11,Cincinnati,7
,Saint Mary's (CA),11,Louisville,7
,Saint Mary's (CA),11,Ole Miss,8
,Saint Mary's (CA),11,Syracuse,8
,Saint Mary's (CA),11,Utah St.,8
,Saint Mary's (CA),11,VCU,8
,Saint Mary's (CA),11,Baylor,9
,Saint Mary's (CA),11,Oklahoma,9
,Saint Mary's (CA),11,UCF,9
,Saint Mary's (CA),11,Washington,9
,Saint Mary's (CA),11,Iowa,10
,Saint Mary's (CA),11,Seton Hall,10
,Saint Mary's (CA),11,Minnesota,10
,Saint Mary's (CA),11,Florida,10
,Saint Mary's (CA),11,Arizona St.,11
,Saint Mary's (CA),11,St. John's (NY),11
,Saint Mary's (CA),11,Ohio St.,11
,Saint Mary's (CA),11,Belmont,11
,Saint Mary's (CA),11,Temple,11
,Saint Mary's (CA),11,Oregon,12
,Saint Mary's (CA),11,Murray St.,12
,Saint Mary's (CA),11,New Mexico St.,12
,Saint Mary's (CA),11,Liberty,12
,Saint Mary's (CA),11,Saint Louis,13
,Saint Mary's (CA),11,UC Irvine,13
,Saint Mary's (CA),11,Vermont,13
,Saint Mary's (CA),11,Northeastern,13
,Saint Mary's (CA),11,Northern Ky.,14
,Saint Mary's (CA),11,Georgia St.,14
,Saint Mary's (CA),11,Yale,14
,Saint Mary's (CA),11,Old Dominion,14
,Saint Mary's (CA),11,Abilene Christian,15
,Saint Mary's (CA),11,Colgate,15
,Saint Mary's (CA),11,Bradley,15
,Saint Mary's (CA),11,Montana,15
,Saint Mary's (CA),11,Fairleigh Dickinson,16
,Saint Mary's (CA),11,N.C. Central,16
,Saint Mary's (CA),11,Gardner-Webb,16
,Saint Mary's (CA),11,Prairie View,16
,Saint Mary's (CA),11,North Dakota St.,16
,Saint Mary's (CA),11,Iona,16
,Temple,11,North Carolina,1
,Temple,11,Gonzaga,1
,Temple,11,Duke,1
,Temple,11,Virginia,1
,Temple,11,Kentucky,2
,Temple,11,Michigan St.,2
,Temple,11,Tennessee,2
,Temple,11,Michigan,2
,Temple,11,Houston,3
,Temple,11,LSU,3
,Temple,11,Purdue,3
,Temple,11,Texas Tech,3
,Temple,11,Virginia Tech,4
,Temple,11,Kansas,4
,Temple,11,Florida St.,4
,Temple,11,Kansas St.,4
,Temple,11,Auburn,5
,Temple,11,Wisconsin,5
,Temple,11,Mississippi St.,5
,Temple,11,Marquette,5
,Temple,11,Iowa St.,6
,Temple,11,Buffalo,6
,Temple,11,Villanova,6
,Temple,11,Maryland,6
,Temple,11,Wofford,7
,Temple,11,Nevada,7
,Temple,11,Cincinnati,7
,Temple,11,Louisville,7
,Temple,11,Ole Miss,8
,Temple,11,Syracuse,8
,Temple,11,Utah St.,8
,Temple,11,VCU,8
,Temple,11,Baylor,9
,Temple,11,Oklahoma,9
,Temple,11,UCF,9
,Temple,11,Washington,9
,Temple,11,Iowa,10
,Temple,11,Seton Hall,10
,Temple,11,Minnesota,10
,Temple,11,Florida,10
,Temple,11,Arizona St.,11
,Temple,11,St. John's (NY),11
,Temple,11,Ohio St.,11
,Temple,11,Belmont,11
,Temple,11,Saint Mary's (CA),11
,Temple,11,Oregon,12
,Temple,11,Murray St.,12
,Temple,11,New Mexico St.,12
,Temple,11,Liberty,12
,Temple,11,Saint Louis,13
,Temple,11,UC Irvine,13
,Temple,11,Vermont,13
,Temple,11,Northeastern,13
,Temple,11,Northern Ky.,14
,Temple,11,Georgia St.,14
,Temple,11,Yale,14
,Temple,11,Old Dominion,14
,Temple,11,Abilene Christian,15
,Temple,11,Colgate,15
,Temple,11,Bradley,15
,Temple,11,Montana,15
,Temple,11,Fairleigh Dickinson,16
,Temple,11,N.C. Central,16
,Temple,11,Gardner-Webb,16
,Temple,11,Prairie View,16
,Temple,11,North Dakota St.,16
,Temple,11,Iona,16
,Oregon,12,North Carolina,1
,Oregon,12,Gonzaga,1
,Oregon,12,Duke,1
,Oregon,12,Virginia,1
,Oregon,12,Kentucky,2
,Oregon,12,Michigan St.,2
,Oregon,12,Tennessee,2
,Oregon,12,Michigan,2
,Oregon,12,Houston,3
,Oregon,12,LSU,3
,Oregon,12,Purdue,3
,Oregon,12,Texas Tech,3
,Oregon,12,Virginia Tech,4
,Oregon,12,Kansas,4
,Oregon,12,Florida St.,4
,Oregon,12,Kansas St.,4
,Oregon,12,Auburn,5
,Oregon,12,Wisconsin,5
,Oregon,12,Mississippi St.,5
,Oregon,12,Marquette,5
,Oregon,12,Iowa St.,6
,Oregon,12,Buffalo,6
,Oregon,12,Villanova,6
,Oregon,12,Maryland,6
,Oregon,12,Wofford,7
,Oregon,12,Nevada,7
,Oregon,12,Cincinnati,7
,Oregon,12,Louisville,7
,Oregon,12,Ole Miss,8
,Oregon,12,Syracuse,8
,Oregon,12,Utah St.,8
,Oregon,12,VCU,8
,Oregon,12,Baylor,9
,Oregon,12,Oklahoma,9
,Oregon,12,UCF,9
,Oregon,12,Washington,9
,Oregon,12,Iowa,10
,Oregon,12,Seton Hall,10
,Oregon,12,Minnesota,10
,Oregon,12,Florida,10
,Oregon,12,Arizona St.,11
,Oregon,12,St. John's (NY),11
,Oregon,12,Ohio St.,11
,Oregon,12,Belmont,11
,Oregon,12,Saint Mary's (CA),11
,Oregon,12,Temple,11
,Oregon,12,Murray St.,12
,Oregon,12,New Mexico St.,12
,Oregon,12,Liberty,12
,Oregon,12,Saint Louis,13
,Oregon,12,UC Irvine,13
,Oregon,12,Vermont,13
,Oregon,12,Northeastern,13
,Oregon,12,Northern Ky.,14
,Oregon,12,Georgia St.,14
,Oregon,12,Yale,14
,Oregon,12,Old Dominion,14
,Oregon,12,Abilene Christian,15
,Oregon,12,Colgate,15
,Oregon,12,Bradley,15
,Oregon,12,Montana,15
,Oregon,12,Fairleigh Dickinson,16
,Oregon,12,N.C. Central,16
,Oregon,12,Gardner-Webb,16
,Oregon,12,Prairie View,16
,Oregon,12,North Dakota St.,16
,Oregon,12,Iona,16
,Murray St.,12,North Carolina,1
,Murray St.,12,Gonzaga,1
,Murray St.,12,Duke,1
,Murray St.,12,Virginia,1
,Murray St.,12,Kentucky,2
,Murray St.,12,Michigan St.,2
,Murray St.,12,Tennessee,2
,Murray St.,12,Michigan,2
,Murray St.,12,Houston,3
,Murray St.,12,LSU,3
,Murray St.,12,Purdue,3
,Murray St.,12,Texas Tech,3
,Murray St.,12,Virginia Tech,4
,Murray St.,12,Kansas,4
,Murray St.,12,Florida St.,4
,Murray St.,12,Kansas St.,4
,Murray St.,12,Auburn,5
,Murray St.,12,Wisconsin,5
,Murray St.,12,Mississippi St.,5
,Murray St.,12,Marquette,5
,Murray St.,12,Iowa St.,6
,Murray St.,12,Buffalo,6
,Murray St.,12,Villanova,6
,Murray St.,12,Maryland,6
,Murray St.,12,Wofford,7
,Murray St.,12,Nevada,7
,Murray St.,12,Cincinnati,7
,Murray St.,12,Louisville,7
,Murray St.,12,Ole Miss,8
,Murray St.,12,Syracuse,8
,Murray St.,12,Utah St.,8
,Murray St.,12,VCU,8
,Murray St.,12,Baylor,9
,Murray St.,12,Oklahoma,9
,Murray St.,12,UCF,9
,Murray St.,12,Washington,9
,Murray St.,12,Iowa,10
,Murray St.,12,Seton Hall,10
,Murray St.,12,Minnesota,10
,Murray St.,12,Florida,10
,Murray St.,12,Arizona St.,11
,Murray St.,12,St. John's (NY),11
,Murray St.,12,Ohio St.,11
,Murray St.,12,Belmont,11
,Murray St.,12,Saint Mary's (CA),11
,Murray St.,12,Temple,11
,Murray St.,12,Oregon,12
,Murray St.,12,New Mexico St.,12
,Murray St.,12,Liberty,12
,Murray St.,12,Saint Louis,13
,Murray St.,12,UC Irvine,13
,Murray St.,12,Vermont,13
,Murray St.,12,Northeastern,13
,Murray St.,12,Northern Ky.,14
,Murray St.,12,Georgia St.,14
,Murray St.,12,Yale,14
,Murray St.,12,Old Dominion,14
,Murray St.,12,Abilene Christian,15
,Murray St.,12,Colgate,15
,Murray St.,12,Bradley,15
,Murray St.,12,Montana,15
,Murray St.,12,Fairleigh Dickinson,16
,Murray St.,12,N.C. Central,16
,Murray St.,12,Gardner-Webb,16
,Murray St.,12,Prairie View,16
,Murray St.,12,North Dakota St.,16
,Murray St.,12,Iona,16
,New Mexico St.,12,North Carolina,1
,New Mexico St.,12,Gonzaga,1
,New Mexico St.,12,Duke,1
,New Mexico St.,12,Virginia,1
,New Mexico St.,12,Kentucky,2
,New Mexico St.,12,Michigan St.,2
,New Mexico St.,12,Tennessee,2
,New Mexico St.,12,Michigan,2
,New Mexico St.,12,Houston,3
,New Mexico St.,12,LSU,3
,New Mexico St.,12,Purdue,3
,New Mexico St.,12,Texas Tech,3
,New Mexico St.,12,Virginia Tech,4
,New Mexico St.,12,Kansas,4
,New Mexico St.,12,Florida St.,4
,New Mexico St.,12,Kansas St.,4
,New Mexico St.,12,Auburn,5
,New Mexico St.,12,Wisconsin,5
,New Mexico St.,12,Mississippi St.,5
,New Mexico St.,12,Marquette,5
,New Mexico St.,12,Iowa St.,6
,New Mexico St.,12,Buffalo,6
,New Mexico St.,12,Villanova,6
,New Mexico St.,12,Maryland,6
,New Mexico St.,12,Wofford,7
,New Mexico St.,12,Nevada,7
,New Mexico St.,12,Cincinnati,7
,New Mexico St.,12,Louisville,7
,New Mexico St.,12,Ole Miss,8
,New Mexico St.,12,Syracuse,8
,New Mexico St.,12,Utah St.,8
,New Mexico St.,12,VCU,8
,New Mexico St.,12,Baylor,9
,New Mexico St.,12,Oklahoma,9
,New Mexico St.,12,UCF,9
,New Mexico St.,12,Washington,9
,New Mexico St.,12,Iowa,10
,New Mexico St.,12,Seton Hall,10
,New Mexico St.,12,Minnesota,10
,New Mexico St.,12,Florida,10
,New Mexico St.,12,Arizona St.,11
,New Mexico St.,12,St. John's (NY),11
,New Mexico St.,12,Ohio St.,11
,New Mexico St.,12,Belmont,11
,New Mexico St.,12,Saint Mary's (CA),11
,New Mexico St.,12,Temple,11
,New Mexico St.,12,Oregon,12
,New Mexico St.,12,Murray St.,12
,New Mexico St.,12,Liberty,12
,New Mexico St.,12,Saint Louis,13
,New Mexico St.,12,UC Irvine,13
,New Mexico St.,12,Vermont,13
,New Mexico St.,12,Northeastern,13
,New Mexico St.,12,Northern Ky.,14
,New Mexico St.,12,Georgia St.,14
,New Mexico St.,12,Yale,14
,New Mexico St.,12,Old Dominion,14
,New Mexico St.,12,Abilene Christian,15
,New Mexico St.,12,Colgate,15
,New Mexico St.,12,Bradley,15
,New Mexico St.,12,Montana,15
,New Mexico St.,12,Fairleigh Dickinson,16
,New Mexico St.,12,N.C. Central,16
,New Mexico St.,12,Gardner-Webb,16
,New Mexico St.,12,Prairie View,16
,New Mexico St.,12,North Dakota St.,16
,New Mexico St.,12,Iona,16
,Liberty,12,North Carolina,1
,Liberty,12,Gonzaga,1
,Liberty,12,Duke,1
,Liberty,12,Virginia,1
,Liberty,12,Kentucky,2
